essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
PHA0111004B	describe a photo: swimming in the sea - ID: A2PS0202_more	"Na obrázku jsou tatínek a ho syn, myslím je mu pět let. Jsou v moři. ve zadů na obrazku je nějaký kopec.
Tatínek má dovolenu a s rodinou pojeli odpočivat u moří do Španělska, teď je sluněčno a vedro, žadneho mraku na nebě neni a proto jsou stojí v moří a hrajou. 
Tatínek má na sobě šortky, sluněčné brýle a čepice, a jsem překvapená, že syn její nemá a může potom cítit se špatně, syn má jen slipy. Ale jsou vesely, se plyskají vodou a se opaluje. Je lěto, ale voda trochu studená pro ditě, proto je řiká že nechce koupat se a plavat;"	2	1519	A2	A2	female	A2	Russian	B1	A2	0	Czech	A2	A2
PHA0411037	write an essay: No pain no gain - ID: B2PS0202_kolace	"Práce - to je zaležitostí, které musíme dělat každý den. Rad bych rict, že mohli bychom se obejit bez práce, ale neobejdéme se bez ní. Každý člověk v svem životu musi hodně pracovat, zřejmě ne od nevídím do nevídím ale dost. Více toho existujou práce který spojovaný s nasazením života.
Vydělavat penize ve skutečnosti je dost obtížně ale bez ně nemohli bychom představit svůj současný život.
Předpokladám, že bez práce vopravdu nejsou koláče. Jenom ona udělala nas lidmi Než někdo teď leží a odpočiva, tak nedostane žadný ""kolač. Práce podporuje a aktualizuje nas. Snažít se pracovat znamená chtěť něco změnit, zlepšit. A žeby všechno šlo musíme trpělivými. Jak řikaji v veřejnosti ""Trpělivost ruže přínaší"".
Jakmile začnéme pracovat dostanéme nádhernou skušenost, která je velmi, velmi nutná. Tak budéme línými, pracovitými a svět nam dast všechno nejlepší."	3	1519	B2	B1	male	B1	Russian	B1	B1	0	Czech	B1	B2
PHA0610006A	write an email to a hotel - ID: A2PS0101_hotel	"Dobrý dén
Jmenují se Eva Černá, jsem z Ruska. Chtěla bych zarezervovát 2L pokoj pro sebě a svého kamaráda. Chtěla bych mít pokoj s vyhledem na hory.Mátétaký pokoj a jaká bude ho cenadénně? Máte nejakú slevu pro stůdentů? A ta cena je včetně snídaní? Je v Hotelu parkoviště pro naše auto? Je v Hotelu lyžařska škola? Proto že můj kamarád není lyžař. 
S pozdravem, Eva Černá."	2	2029	A2	A2	female	A2	Russian	A2	A2	A1	Czech	B1	B1
PHA0811010	write an essay: No pain no gain - ID: B2PS0202_kolace	"Rčení ""Bez práce nejsou koláče"" víme už s mínulých století. To je pravda, protoze práce je už část života všech lidí.
To je bylo vzdy. Ješte v davnestí pracovali v pole a v lesu dnes pracují lide v tovarne, kacelaří, na poliklinice a tomu podobně, ale vzdy davá, nam práce peníze. Bez peníz nemužeme mít ani být, ani auto, ani nabítek, ba ani kamarády. Protože na práce mužeme najít dobrých a zajmevých lidí. Promo mýslím, ze od práce zavísí nás osud.
Kazdy človek chce cestovat, dobré odpočívat - chodit do kina nebo do divada, dostát dobré vzdelání, kupovat nové oblecení a jine protoze musí mnoho pracovat Kazdy človek Obýcejne práce trvá 8 hodin, ale některy pracují více, protože má rády své prace nebo chce dostat mnoho peněz.
Malé děti vědi, ze po skoly budou pracovat, nebo studovat na univerite, aby mohli dale dostat dobré práce.
Béz práce není zaujmý žívot. Nemaš zajim o nic, často nemám kamarády, necestuješ a nemužes dostat všechno co cheš. Všecni lidi musi pracovat a máji rády své práce, protože bez práce nejsou koláče."	3	2029	B2	B2	female	B1	Russian	B1	B1	0	Czech	B1	B2
PHA1110017	write an essay: Clothes make the man - ID: B2PS0201_saty	"ŠATY DĚLAJÍ ČLOVĚKA
Co to znamená? Lide z různych čast země pouzíť oblečení, ale různe -ambiguous-. Často májí lide ruzne důvodů. Je to všechno? Myslím, že ne! 
Nejaké skupiny lide nepoužiji oblečení, a jsou take spokojení. To znamená že tento temat má dalsí vyznamen než co je ve slovo. 
Ve společnost jsou bohaté a chudé lide. Často co známe podle jejich oblečení (šaty), ale takove znalostí není absolut-unreadable-í. Člověk to ví a tak nejaké lide ktere jsou bohaty pouzívají jenom hrozný oblečení. 
Ve školy a na pracovní mistě existuj-ambiguous- nejaké kod který řiká jak studenti nebo zamestnanci musou oblekat. Podle oblecení lide můžou zádat lide v různych skupiny. 
Ve spost tymy májí specificke oblečení a casto vetsina tymů používají oblečení který myslí, že dá dalsí tym strach. 
Tak, dokonce myslím, že tento temat platí podle misto, čas, akce které probihá a specifické spolecnost. 
plati kde lide použivají oblečení. Není univerzalní."	3	3039	B2	B2	male	A2	Other	B1	B1	0	Czech	B1	B2
PHA0111016	write an essay: No pain no gain - ID: B2PS0202_kolace	"Přísloví ""Bez práce nejsou koláče"" znamená to, že když opravdu cheš mít z něčeho dobré výsledky musíš se snažit, musíš pracovat, jínak žadného výsledku nedosáhneš. S tímhle příslovím naprosto souhlasím.
Dobrém příkladem daného přísloví můžou být někteří žáci ve škole. Pracovala jsem jako učitelka matematiky na základní škole, a myslím si, že matematika není jedním z nejlehčích předmětů ve škole. A proto jsem pořád svým žákům opakovala, že matematiku je třeba pořád procvičovat a některá matematická pravidla je třeba znat, aby potom mohli správně použit při řešení příkladů nebo slovních úloh. Bez ohledu na to, co jsem říkalá měla jsem ve třídě takové žáky, kteří se nechtěli učit, neměli nikdy udělané domácí úkoly, říkali, že jim stači to, co slyší v hodině a že, když bude závěrečný test tak ho zvadnou na dobrou známku. Ale bohužel dopadlo to vždy tak, že jejich testy měly špatné výsledky, a závěr, že když výsledky špatné tak nebyla žádná připrava a usilování o to, aby test byl dokonale napsan. Jen kvůli tomu, že se nechtěli učit a dělat to, co říkala já, že ""Bez práce nejsou koláče"", měli nakonec ty vysledky, co se daly očekavat.
Příslovím každý s nás musí pochopit, že když nebudeme pracovat nebudeme mít nic."	4	3039	B2	B2	female	B2	Other	B2	B2	0	Czech	C1	B2
VAR0910009	write an essay: Clothes make the man - ID: B2PS0201_saty	"Velá prísloví nese obrovský kus pravdy - avšak neměli bychom věřit všem. Přísloví ,,šaty dělají člověka"" je podle mého nazoru víc lží jako pravda. 
V naše společností eqzistují úrčité normy hovní a jedna z takových norem řiká, že bychom měly dávat na sebe konkretní druh šatů vkonkretní životní situace. Tak máme společenská oblečení, sportovní oblečení, prazdninové oblečení. To, jaké oblečení si oblečeme udělo z nas jistý druh člověka: pracovníka, sportovec aj dokonce lufťaka. 
Jenom jestli to je vše? Jesti ty šaty opravdu udělaly nas člověkem? Myslím si, že ne. To, jestli jsme opravdivý pracovník - člověk, který děla důsledné svou prácí - zaleží jenom na nás. Přesně řečeno - na našem vnitřním pocitů a rozhodnutí. Neveřím tomu, že pouhým obleknutím uniformy někdo se dokáže v jedném okamžíku stát profesorem nebo policistou. V uniformě se može jenom tvařit jako policista nebo profesor. To, jakým člověkem jsme zavisí jenom na nás. 
Na druhé straně samozřejmě můžeme použivt  oblečení abychom davali najevo jaky je náš postoj k životu, jaký je náš řebřiček hodnot, co máme radí a co ne, s cím souhlasíme a co nás zlobí. Mužeme to dělat na příklad pomocí triček na kterých jsou nalepená hesla nebo vzkazy. Šaty nám taký pomahají udržet sebevedomí- citíme se líp a smělej když máme na sebe něco v cím se citíme dobře a co nám sluší. 
Rozhodně neměli bychom brát přisloví ,,šaty dělají člověka"" až doslová važně. Šaty mužou pomoct urobit člověka, ale stát se ním mužeme jenom vlastním rozhodnutím a prácí."	4	2029	B2	B2	female	B2	Polish	B1	B2	0	Czech	B2	B2
PAR1011009B	describe a photo: swimming in the sea - ID: A2PS0202_more	"Na fotografii jsou tatínek a jeho mladé dítě Hrají spolu na moři.
Jsou u moře protože mají volná čas a svítí slunce. Radi jezdí k moři.
U pláže si koupají, si opalují a se baví. Na sobě mají plavky. Kluk má malé plavky a jeho tatínek má šorty.
Myslím, že kluk a muž mají velikou radost protože usmívají.
Tatínek ptá svého šťastného syna jestlí on rad zůstane na moři. to je taky možné, že mluví o krásném počasí.
Možna mluví o čem udělají po moři a o čem si dávají k jidlí.
Roční období je léto. Jsou v srpnu na prázdninách."	2	2029	A2	A2	male	A2	Other	B1	A2	0	Czech	A2	A2
PHA0411061	write an essay: No pain no gain - ID: B2PS0202_kolace	"V každé době bylo nutné pracovat. Ale vždycky existovali lidé, kteří se třeba nechtěli zučastnit žádné práci a stěžovali se na svůj chudý život. K tomu existuje uvedené přísloví, smyslem kterého je nutnost práci v případě, že člověk chce žít dobře.
Samozřejmě, že s těmto tvrzením nemůžu nesouhlasit. Podle mě, jednotlivý člověk vždycky má jenom to, co si zasloužil.
Například, jedna moje kamarádka je studentkou, ale už více než rok pracuje v jedné brigadě. Ona vždycky počítá peníze, které vydělává, a má všechno, co by potřebovala ke svému studentskému životu. Je úspěšná jenom díky tomu, že pořádně pracuje. Naopak, jeden můj známý pořád nechce ani pracovat, ani studovat, zajímá se jenom o bavení. V souvislosti s tím nemá peníze na klub, anebo na nějakou cestu a ptá se na ně rodičů. Někdy může i něco ukrást. Samozřejmě, že není šťastný, a je to tak kvůli tomu, že je příliš líný a nechce nijak pracovat.
Uvedené příklady podtvrzují pravdivost tohoto přísloví. Nejen dnes, ale vždycky bylo a bude nutné vědět cenu práci a majetku. Nic se nedostává zadarmo, a proto šťastný pouze ten, kdo zvítězil nad svou leností a ví, že ""bez práce nejsou koláče."""	4	1519	B2	B2	male	B2	Russian	B2	B2	0	Czech	B1	B2
0930	answer to the email of Jana - ID: 2_Jana	"Ahoj Jano,
jsem moc rád že pišeš mě. Mám se dobře ale mám ted mnoho stres. Příští týden mám tři skoužký a musím se učit. Děkuju za  tvoje pozvání. Nebyl jsem až dlouho v Praze a jsem rád na navstivit tě. V březnu mám čas a umím ti navštívit pro každý vikend. Umíme obdivovat město. Neviděl jsem Hradčani, viděl jsem jenom staro město. Musíš mi take napsat kde bydlíš. Bydlíš blízko metra? Jake stanice a kolik stoji  jízdenku?
30 let to je velmi starý. Koupím na darék něco co potřebeje duchodci. Nebo máš  jine spřáni? Musím brát něco na cestu?
Těším vás krásná cesta do Italie a budu rád dostat pohled z Florencie. Možná budu přístí rok také cestovat do Itálie ale teď  nemám peníze a čas. Pozdravuj Martina a měj se hezký.
David"	2	not reported	B1	B1	male	B1	German	B1	A2	A2	Czech	B1	A2
0620	answer to the email of Alena - ID: 1_Alena	"13.02.2007
Ahoj Aleno,
děkuju mockrát za Tvůj  email. Těšila  jsem se moc. Mám se dobře a Ty? Jak se máš?
Už jsem začila moji diplomovooou  praci. Nevím ještě jak dlouho potřebuju na ni, proto neplanuju dovolenou tento rok.
Těším se velmi kdybys přijdeš do Drážďan. Zvám ti srdečně na kavu k mně. Máš chut? Kdy přijedu tvůj vlak na nádraži? Chtěla bych půjít pro tebe na nádraži. Jak dlouho zůstáš v Drážďanech? To by bylo skutečný vyborně udělat český kurz na tvoji universitu. Kdy a jak dlouho bude kurz?  Kolik peníze stojí kurz? Nemám mnoho peníze, ale chtěla bych ucházet o stipendium. Můžeš mi poslat inzerát?
Mám ještě jednu otázku. Kdybychom udělat tenhle kurz, můžu bydlet u tebe? Bude moc hezký! Co mýslíš?
Mnoho pozdravů,
Dana"	2	not reported	B1	B1	female	A2	German	B1	A2	A2	Czech	A2	B1
MOS0611013	write an essay: A friend in need is a friend indeed - ID: B2PS0202_pritel	"Hodí se na to mhoho cítatů - toto prisloví se může dokázat během svého života skoro každý člověk, protože všichni potřebujeme přátelství. Přátelství je moc složitý cít, je v něm láska, zaštita atd.
Přestože každý clověk zná toto prisloví, nekaždý ví, že jsou vernější přátele, které zůstavají svami v radosti. Když máte velký úspěch nebo získ, tak skoro každý bude vám zavidět. Ale jen skutečný přítel bude prostě dělit tu radost spolou s vami.
Určitě jsou v našem životě težké chvíle - ty jsou chvíle, kdy se nam nedaří. Zavoláme-li dávnemu kamarádovi, tak dostaneme pomoc snadněji. Osobně lepe vypovídám, když mám hloubší vztah, než když musím oslovit cízí líde. Jestli přicházíme do přátelských vztahů, učíme se sympatizovat s cízím smutkem. V nouzi mužete pochopit, kdo je pro vás skutečným přítelem a dotknout se s nim srdcem. S nimž často dělime šťastné udalosti. Duležitějsí je pro mě, když se přítel zbaví sobeckosti a nezavidí vášemu šťestí.
Občas když dosáhnete ve svém živote víc, než přátelovi, které vám pomáhali v nouzi, tak váš vztah bude už meně hluboký.
Proto myslím, že je duležité jak zkoumaní smůtkem, tak zkoumaní radostí, ale skutečného přítele poznáte v radosti."	3	2029	B2	B2	female	B1	Russian	B2	B1	0	Czech	B1	B2
1005	- ID: 3_Jana	"Ahoj Jano, mockrát děkuju za email. Teší mně, že budeš studovat dál. Jsi chytrá holka! :) A co budeš studovat v Praze? Muj studium nekončí teď. Musím studuju ještě jeden rok, protože jsem dělala praxe. A potom? Nevím ... To nevadí, jako studentka můžu jet vlakem levne. :) 
Co ti libi kurz angličtiny? Chtěla bych přijet do Brna v letě, a mohla bych chodít na kurz češtiny tam. Neviš, jestli nějaky kurz češtiny bude byt? A tam v Brně, bychom  mohli se setkán vic. To mi libí! Můžeme dělat vyleti. 
Prosím, napišeš odkaz na webstránku školy pro mně. Děkuju mockrát. Ale, v dodatce mám nějaké fotky, které jsem udělala na minuly vylet s Tomášem. Mej se hezky. Zdravím tě a Pavla, Petra."	2	not reported	B1	B1	female	A2	German	B1	A2	A2	Czech	A2	B1
PHA0510023	write an essay: More people know more - ID: B2PS0201_hlava	"Myslím si, že přísloví Víc hlav, víc ví rozhodně platí v mé pracovní skupině ve firmě. Spolupráce je velmi důležita, abysme splnili naši prácovní úkoly. Každý člověk v týmu má jiné jazykové schopnosti. Například, můj šef vyrůstal v Syrii s českou matkou, a proto umí plynule arabsky, česky, francouzsky a anglicky. Má velkou výhodu, že muže komunikovat v arabštině s našimi kolegy a klienty v Dubaji. Další člen našého týmu je z Německa a ja jsem Američanka, tak zvladneme v práci skoro všechny hlavní jazyky světa.
Ve firmě máme kolegy také s ruzné vzdělání. I když děláme stejnou práci, někteři mají diplomy z technických univerzit zaměřené na počitače, a jiní mají kvalifikace z ekonomických škol nebo titul MBA. Ty různé odborné znalosti nám hodně pomahají při každodenní práci, a když se setkáme se zakázníky.
Nicémě si myslím, že přísloví ""Víc hlav, víc vi"" nemusí platit ve všech firmách. Opravdu hodně záleží na vedení firmy, které musí podporovat spolupraci mezi kolegy a výměnu názorů. Taková atmosferá neexistuje všude, ale jsem ráda, že v mé pracovišti to funguje dobře."	4	2029	B2	B2	female	B2	English	B2	B2	0	Czech	C1	B2
PHA0510004A	write an email to a hotel - ID: A2PS0101_hotel	Vážené dámy a panové, potřebujeme jednou dvelůzkovy pokoj se snídaně u vás. A bezpecní parkoviště je důlezité pro náse Auto. Můzete se opakovat hned. Kolik to stoji za noc? Jsme z lyžařskou školy, proto obyčejné zařízení v pokoj jsou v pořátku, ale pokoj musí byt s koupelnou. Děkujeme za opeď pozdem, s přatelskym pozdravem.	2	4049	A2	A2	male	A2	Other	A2	A2	A1	Czech	A2	A2
PHA0111014	write an essay: A friend in need is a friend indeed - ID: B2PS0202_pritel	"Mnohý lidí mluví, že v nouzi poznás přítele. Kdy máš mnóho peníz, kdy všehno delají nějlepším spusobém netažko byt přítelém. Mnohy lidí mohou s tebou mluvít, setkat se, navštevít tobě. Ale, tolík začínají neco špatně, kdy nemáš peníz, nemáš prácí, ale neco jine mužeš poznat sve přítele.
Chtěla bych napsat o jedném příklade, ktery byl se mnou prěd několík měsiců. Byla to tažká doba, bolíla jsem, ne mohla pracovat, ale můsila jsem mít penízy, abych mohla jsem platít za byt. Myslíla jsem, že mám mnoho přítele, ktery mohly mě pomoct. Ale uznala jsem, že pomoct mohut tolik nekolík človék Ktery pečili obo mě kdy bolíla, přinesli potraviny a našli dobreho lekařa. Nektery dalí peníz, abyh mohla jsem zaplatit za byt.
Uznala jsom na osobném primeru, ze v nouzi poznála prítele. S tou doby mám dobré pratele, a ony mají ve mne dobrou pritylkene. Vzdy mohou znat že budu pomohat jim jaka by doba ne byla tažka, ale ne."	2	2029	B2	B1	female	A2	Russian	A2	A2	0	Czech	A2	B1
