essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
1325_9000678	complaining against a hotel - ID: 1325_030300-2	"Maria Rossi                                                            Città X, 15. maggio 2011
Strada Maggiore 1/89
12345 Città X 
                                                                                       Canton Ticino
                                                                                       ""Residence del Lago""
Cari Signori
Mi sono permesso di scrivere questa lettera perché ho prenotato una vacanza in un residenze ben situato e molto funzionante e invece in realtà non é cosi. 
Io ho pagato (non poco) per poter stare e godermi un soggiorno in un residence nuovo. Invece mi sono trovata ad riposarmi in un edificio vecchio, senza aria condizionata e altre scomodità. Insomma tutto diverso di quello che c'era scritto sull'annuncio. 
Mi piace nuotare, mettermi in acqua e anche giocarci. Speravo che avrò questa possibilità di usare la vostra piscina o di andare al lago. E anche di questo non sono sodisfatta, quindi non si può usarla con pace e silenzio. 
Il lago è lontano dal posto dove mi trovo adesso (""Residence del Lago""), e poi ci sono pochi collegamenti, con i quali si potrebbe andarci. 
Scritto tutto questo mi sono permessa di chiedervi un rimborso, almeno parziale per farmi dimenticare tutte le scomodità. 
Aspetto con impazienza la vostra decisione, e mi auguro che sia positiva per me. 
Con cordiali saluti
Maria Rossi"	3	37	B2	B2	female	B2	Polish	C1	B1	B2	Italian	B2	B2
1325_1001083	ask for information about International Cooking Evenings - ID: 1325_020401-2	"Maria Rossi                                  Centro culturale internazionale 
Città X, Paese X 1234             ""Aggiungi un posto a tavola"" 
Strada Maggiore 23/3                     Via dei Mille 48, 17021 Alassio (SV) 
Ogetto: Chiedere informazioni           Città X, 01.05.2011 
Gentile Signore / Signora, 
ho letto il Vostro annuncio sul' internet. Io sono Maria Rossi, io abito a Città X in Paese X vicino a Città Y. Mi piace cucinare molto! Mi interessa la cucina italiana e mi piace mangiare. Io non ho molto tempo libero, ma i piatti secondo la mia opinione sono molto importanti per una famiglia. Quanto costa questa serate? Devo mandare caparra? Posso pagare con carta di credito? Mi piacciono i frutti e mi piace anche la carne. Io non ho allergia. (Sono fortunata). Io preferisco la gallina. Il sabato sera io ho un po' tempo libero. Secondo me il culinare è molto interessante e una tavola famiglia è molto importante. 
Se il prezzo è ideale per me, io vorrei presentarmi! Io vorrei comprare un libro di cucina internazionale. C'è? Vorrei chiedere infomazioni! Devo studiare cuochi per passione! Sono molto motivata! 
Grazie della vostra risposta! 
In fede, 
                    Maria Rossi"	3	35	B2	B1	female	B1	Hungarian	C2	B1	B1	Italian	B1	B2
1325_1001018	complaining against a hotel - ID: 1325_030300-2	"Maria Rossi
Strada Maggiore 32
Città X
12345 
CANTON CINTINO
VIA BATTINI
RIMINI 2800
Città X, 13. Agosto 2011
Egregi Signori,
In seguito al soggiorno nel vostro albergo nel mese scorso, ho deciso di scrivere la mia esperienza. In riferimento al annuncio del albergo, tante cose non erano confortevole. Il lago si trova lontano, dovovo passeggiare 20 minuti a giungerlo. Non era possibile a giocare a tennis, perché i campi da tennis era sotto riparazione. Ho letto nel suo annuncio che il hote é provvista di condizionamento d'aria, ma nemmeno questo funzionava. Mi piace nuotare, peró in piscina c'era tante gente e così non  mi é riuscita di nuotare affatto. per quanto riguarda  il trattamento non mi lamento, peró  la possibilità per fare dello sport era  orribile. Ho liquidato le spese del mio soggiorno personalmente e direttamente con carta di credito, invece ora Vi prego di trasferirmi un parziale rimborso in ricompensa della mia esperienza. Questo viaggio era costoso e ho dovuto risparmiare per un anno. Abbiamo prenotato una camera nel vostro albergo perché volevo giungere il lago facilmente e  l'annuncio si trattava un albergo nelle vicinanze ha grande area di verde e il lago. Nella speranza che la mia lettera sia apprezzata e mi confermiate, porgo i miei piú destinti saluti.
Maria Rossi"	3	26	B2	B1	female	B1	Hungarian	C1	B1	B1	Italian	B1	B2
1385_0001732	help a friend who is looking for work - ID: 1385_040101	"Caro Francesco,
grazie per la tua email. Vorrei aiutarti, ma ho bisogno di qualche informazione in più. Puoi rispondere domande prossime, per favore. Dove lavori adesso? Che fai lì? Come è i tui oriari, flessibi o non? Che lavori: l'impiegato, l'operai specializzato ...?
Che tipo di lavoro ti piace - creativo, impegnativo, diverso?
Quando puoi iniziare - domani è possibile? 
Ciao e saluti a Maria"	2	27	A1	A1	female	A2	German	A2	A2	A2	Italian	A1	A2
1395_0001040	EMPTY - ID: 1395_010300	"Caro Daniele, 
Io sono in Italia per studio bene il italiano. 
Io con tre altro amici facendo un corso di italiano. 
Alle otto dal undici sono le lezioni. Il pomeriggio noi vergiamo al strada. Il mare à bellissimo. 
Un caro saluto 
Michele"	2	EMPTY	A2	A1	EMPTY	A1	EMPTY	A2	A2	A2	Italian	A1	A1
1395_0000537	inform friends about language course - ID: 1395_010300	"Cara Milena, caro Tommi
Sto qui a Città X! Sono arrivata tre giorni fa e mi piace molto. Per il ufficio devo fare questo corso speciale per due settimane.
Adesso non credete che è anche in questo corso! Vi ricordate di Maria? Siamo andati a scuola insieme dieci anni fa!
Quando non abbiamo corso, vado in città con Maria. Abbiamo già visto il Monumento X e diversi musei. È veramente una bellissima città. Allora vi racconto di più quando sarò a casa.
Cari saluti e bacio
Eva"	2	23	A2	A2	female	A2	German	B1	A2	A2	Italian	B1	B1
1365_0100134	answer to an wedding invitation - ID: 1365_020300	"Città X, 22 gennaio
Cara Beatrice, caro Stefano,
che bella sorpresa! Tanti auguri alla vostra fidanzamente!
Grazie tante per l'invito al vostro matrimonio. Mi piace molto andare a Napoli in novembre. È anche un grande piacere per me di incontrare ancora i vostri genitori e tutti gli amici italiani. Naturalmente verrò alla festa!
È difficile trovare un regalo per voi. Avete un desidero? Forse potrei portare qualche cosa speciale di Germania. Mi fate sapere che cosa volete.
Tanti saluti e a presto,
Maria"	3	46	B1	B1	female	B1	German	C2	B1	B1	Italian	B1	B1
1385_0001525	reschedule an appointment - ID: 1385_020100	"Caro Daniele, 
ti invio questa email perquè è una settimana orribile. In ufficio c'è molto lavoro e giovedì pomeriggio non posso venire al appuntamento con te. Mi dispiace molto, ma il mio capo ha organizzato una riunione importante e non ho tempo per visitare te. È possibile ti contro al sabato sera? Ti piace andare a cena? C'è un ristorante tailandese al vicino della stazione. Puoi chiamarmi sul telefonino? il mio nummero di cellulare è 0345-11111111. 
Tanti saluti
 Michele"	2	40	A1	A2	male	A2	German	B1	A2	A2	Italian	A2	A2
1365_0100473	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 24.03.12 
Caro Francesco, 
all'inizio ringrazio per la tua lettera. Mi sono veramente divertito a leggerla. 
Io trovo che sia molto bene di te che hai superato la tua maturità linguistica. Tanti auguri di me! Mi piace molto se un uomo può parlare tante lingue diverse. Nell'ultimo periodo ho fatto molte cose: Siccome ho dovuto scrivere tutti i miei esami, ho imparato molto. 
Inoltrè il tempo qui faceva buono la settimana scorsa; così ho spesso giocato il calcio con i miei amici o andato in biciletta. Relativo alla tua domanda: Ho sentito che un albergo nuovo cerci una persona per fare le spese ecetera. Magari tu hai voglio? 
Credo che sia veramente meglio di fare un lavoro dopo la maturità, perche tu vedi com'è  lavoro! Che cosa tu pensi? 
Io vado ancora a scuola e farò la mia maturità quest'anno. 
Spero che  io abbia aiutato. 
Tanti saluti e a dopo 
Michele"	3	18	B1	B1	male	B1	German	C1	B1	B1	Italian	B1	B1
1365_0100092	answer to an wedding invitation - ID: 1365_020300	"Città X, 13 ottobre 2010
Cara Beatrice, Caro Stefano
Vorrei esprimere miei cordiali congratulazioni per vostro matrimonio. Sono molto contento che avete preso questa decisione. Grazzie mille del vostro invito. Sono molto triste che devo andare a un congresso del 19 novembre al 22 novembre. Sarei molto contento se porrei annulare la mia participazion a questo congresso. Ma devo presentare nostro pr-unreadable-etti di rich-unreadable-sta, così non lo posso. Avrei un proposto concreto: Vorreste venire nel mio parte il 19 dicembre e faremo una piccola festa a l'occasione del vostro matrimonio nel mia casa. Sarebbe ottimo. Un vantaggio per voi sarebbe anche: Potete dirmi doppo vostro matrimonio cosa posso regalarvi. Sa-unreadable-ete essatamente che voi non avete ancora.
Allora a piu tardi
Cordialmente
Michele"	3	40	B1	B1	male	B1	German	C1	B1	B1	Italian	B1	B1
1365_0100182	answer to an wedding invitation - ID: 1365_020300	"Città X, 14 maggio 2011 
Cara Beatrice, caro Stefano, 
ieri ho ricevuto la Vostra invitazione per la Vostra cerimonia di matrimonio e Vi vorrei ringraziare moltissimo. Quando ho letto quest'invitazione ho telefonato direttamente Paola e Marco e gli ho raccontato la novità! Congratulazione! Finalmente avete deciso che volete vivere insieme come moglie e marito. Siete un po' curiosi? Credo che e il nervocismo e la curiosità e i dubbi siano normali prima della ceremonia. In seguito vorrei riferendomi a quello che mi avete scritto: L'invitazione mi dà l'informazione che vi sposerete a Napoli in Chiesa Di Santa Chiara. Dopo vorreste festeggiare al ristorante che si chiama ""Da Ciro"". Mi dispiace, ma lavorò  il 20 Novembre coneguentemente parteciperò solitamente alla festa. Che cosa Vi posso regalare? Penso che volete viaggiare dopo la ceremonia dunque Vi farrò una sorpresa addatta. Forse troverò una cosa utile ... -symbol- Spero di ricevere presto una vostra lettera o una Vostra telefonata. 
Molto affettuosamente
Maria"	3	17	B1	B1	female	B1	German	C1	B1	B1	Italian	B1	B1
1365_0100200	answer to an wedding invitation - ID: 1365_020300	"Cara Beatrice, caro Stefano, 
vi ringrazio di cuore del vostro invito alla ceremonia e alla cena. Participerò volentieri a tutti i due eventi e sono molto contento di essere invitato. 
Comunque, in primo luogo, vorrei fare le mie congratulazioni per il vostro matrimonio. Vi auguro che tutto che pianificate per il futuro diventerà realtà. Sono sicuro che siete la coppia perfetta!
Potreste farmi sapere per favore che cosa portrò regalarvi? Suppongo che ci sarà molto gente al vostro matrimonio e vorrei evitare che ci saranno tutte le cose due volte. 
Forse c'è un elenco dei regali desiderati che può essere usato da tutti gli invitati?
Vi ringrazio di nuovo del cortese invito e porgo i miei migliori saluti.
Cordialmente,
Firma"	3	45	B1	B1	male	B2	German	C2	B1	B1	Italian	B2	B2
1365_0100098	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X 6.11.10
Ciao Francesco
Che bello. Finalmente hai finito con tutto. Io sto bene. E ancora tutto bene. Non ha cambiato tanto solo qualcosa; Forse non lo sia ancora: il Paolo e la Giada non sono più i insieme. Il Paolo non era  fedele. Erano 7 anni insieme! Brutto...
Noi abbiamo lì in città tanto lavoro nei albergi. Perchè adesso comincia il inverno, e vengono tanti touristi. I prossimi giorni vado cercare un lavoro per te. va bene?
Io lavoro ancora alla banca Ma è bello. Le gente, i clienti, il capo é la paga. Ma faccio una scuola interna. Per essere più sicura con i clienti commerciali. La scuola va 6 mesi. E difficile ma va. Et tu? Come hai fatto l'esame con il massimo dei voti? Tu sei bravissimo. Ma sapeva già! Adesso puoi la prima volta lavorare senza studiare. Non devi andare subito a casa per studiare. Penso che adesso non sai che cosa vuoi fare con il tempo libero?;-)
Ti voglio bene,
ci sentiamo, bacio Maria"	2	20	B1	A2	female	A2	German	B1	A2	B1	Italian	B1	B1
1395_0001146	inform friends about language course - ID: 1395_010300	"Carrisimi, 
Finalmente sono in Città X e sta facendo un corso di italiano. Nel corso e anche Maria, la mia amica con lavoro. 
Quando non c'e lezione, passeggiamo, visitiamo Città X e mangiamo buon piatti. 
Ci braccio Eva"	1	31	A2	A1	female	A1	Polish	A1	A1	A1	Italian	A1	A1
1365_0100478	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 24.5.2012 
Caro Francesco, 
mille grazie per la tua lettera! Sono molto felice anche, che hai preso la maturità n. . Nell'ultimo periodo ho studiato duramente, perchè io farò la mia maturità quest'anno, che sarà molto difficile. 
Mi molto piace le sue idee, ma forse ho una altra possibilità. Puoi viaggiare a Germania per studiare tedesco, perchè sei così interessti in altre lingue. Inoltre puoi visitare Città X e  incontriamo insieme. Cosa dici, Francesco?
Che hai fatto l'esame orale superato con il massimo dei voti  è una bella novità! Credo che tu sia il migliore! 
Spero che la mia maturità sarà così buona come la tua materità!
Trovare un lavoro o iscriverti all Università è una domanda, che è importante per la tua vita. 
La mia soluzione è: Devi fare qualcosa, che ti diverti! Sono sicura, tu farai che è  corretto. 
Tanti saluti 
Maria"	3	19	B1	A2	female	B1	German	C1	B1	B1	Italian	B1	B1
